 accuracy	 gpsAltitude	 latitude	 longitude	 pressure
30	86173828	37.97093966	-87.57285535	1001527100
30	86173828	37.97093966	-87.57285535	1001527100
30	86173828	37.97093966	-87.57285535	1001527100
30	86173828	37.97093966	-87.57285535	1001527100
30	86173828	37.97093966	-87.57285535	1001527100
30	86173828	37.97093966	-87.57285535	1001515625
30	86173828	37.97093966	-87.57285535	1001515625
30	86173828	37.97093966	-87.57285535	1001515625
30	86173828	37.97093966	-87.57285535	1001521729
30	86173828	37.97093966	-87.57285535	1001521729
30	86173828	37.97093966	-87.57285535	1001521729
30	86173828	37.97093966	-87.57285535	1001524658
30	86173828	37.97093966	-87.57285535	1001524658
30	86173828	37.97093966	-87.57285535	1001524658
30	86173828	37.97093966	-87.57285535	1001524658
30	86173828	37.97093966	-87.57285535	1001524658
30	86173828	37.97093966	-87.57285535	1001524658
30	86173828	37.97093966	-87.57285535	1001517578
28	85640930	37.97090688	-87.5729172	1001521729
28	85640930	37.97090688	-87.5729172	1001521729
28	85640930	37.97090688	-87.5729172	1001521729
28	85640930	37.97090688	-87.5729172	1001521729
28	85640930	37.97090688	-87.5729172	1001527832
28	85640930	37.97090688	-87.5729172	1001527832
28	85640930	37.97090688	-87.5729172	1001527832
28	85640930	37.97090688	-87.5729172	1001527832
28	85640930	37.97090688	-87.5729172	1001527832
28	85640930	37.97090688	-87.5729172	1001516113
28	85640930	37.97090688	-87.5729172	1001520996
28	85640930	37.97090688	-87.5729172	1001520996
28	85640930	37.97090688	-87.5729172	1001520996
28	85640930	37.97090688	-87.5729172	1001518555
28	85640930	37.97090688	-87.5729172	1001518555
28	85640930	37.97090688	-87.5729172	1001518555
28	85640930	37.97090688	-87.5729172	1001518555
28	85640930	37.97090688	-87.5729172	1001518555
28	85640930	37.97090688	-87.5729172	1001518555
28	85640930	37.97090688	-87.5729172	1001518555
28	85640930	37.97090688	-87.5729172	1001518555
28	85640930	37.97090688	-87.5729172	1001522217
28	85640930	37.97090688	-87.5729172	1001522217
25	82406433	37.97094879	-87.57297343	1001533691
25	82406433	37.97094879	-87.57297343	1001533691
25	82406433	37.97094879	-87.57297343	1001528564
25	82406433	37.97094879	-87.57297343	1001528564
25	82406433	37.97094879	-87.57297343	1001519531
25	82406433	37.97094879	-87.57297343	1001519531
25	82406433	37.97094879	-87.57297343	1001519531
25	82406433	37.97094879	-87.57297343	1001519531
25	82406433	37.97094879	-87.57297343	1001519287
25	82406433	37.97094879	-87.57297343	1001519287
25	82406433	37.97094879	-87.57297343	1001530029
25	82406433	37.97094879	-87.57297343	1001530029
25	82406433	37.97094879	-87.57297343	1001534180
25	82406433	37.97094879	-87.57297343	1001534180
25	82406433	37.97094879	-87.57297343	1001534180
25	82406433	37.97094879	-87.57297343	1001534180
25	82406433	37.97094879	-87.57297343	1001532715
25	82406433	37.97094879	-87.57297343	1001532715
25	82406433	37.97094879	-87.57297343	1001532715
25	82406433	37.97094879	-87.57297343	1001532715
25	82406433	37.97094879	-87.57297343	1001536377
25	82406433	37.97094879	-87.57297343	1001536377
25	82406433	37.97094879	-87.57297343	1001536377
23	81112793	37.97094783	-87.5730188	1001534424
23	81112793	37.97094783	-87.5730188	1001534424
23	81112793	37.97094783	-87.5730188	1001528809
23	81112793	37.97094783	-87.5730188	1001528809
23	81112793	37.97094783	-87.5730188	1001521240
23	81112793	37.97094783	-87.5730188	1001521240
23	81112793	37.97094783	-87.5730188	1001521240
23	81112793	37.97094783	-87.5730188	1001528076
23	81112793	37.97094783	-87.5730188	1001528076
23	81112793	37.97094783	-87.5730188	1001528076
23	81112793	37.97094783	-87.5730188	1001528320
23	81112793	37.97094783	-87.5730188	1001528320
23	81112793	37.97094783	-87.5730188	1001529053
23	81112793	37.97094783	-87.5730188	1001529053
23	81112793	37.97094783	-87.5730188	1001529053
23	81112793	37.97094783	-87.5730188	1001529053
23	81112793	37.97094783	-87.5730188	1001531738
23	81112793	37.97094783	-87.5730188	1001531738
23	81112793	37.97094783	-87.5730188	1001531738
23	81112793	37.97094783	-87.5730188	1001531738
23	81112793	37.97094783	-87.5730188	1001524902
23	81112793	37.97094783	-87.5730188	1001524902
23	81112793	37.97094783	-87.5730188	1001524902
23	80310059	37.97093451	-87.57300464	1001536133
23	80310059	37.97093451	-87.57300464	1001536133
23	80310059	37.97093451	-87.57300464	1001528564
23	80310059	37.97093451	-87.57300464	1001528564
23	80310059	37.97093451	-87.57300464	1001529297
23	80310059	37.97093451	-87.57300464	1001529297
23	80310059	37.97093451	-87.57300464	1001529297
23	80310059	37.97093451	-87.57300464	1001531738
23	80310059	37.97093451	-87.57300464	1001531738
23	80310059	37.97093451	-87.57300464	1001531738
23	80310059	37.97093451	-87.57300464	1001527588
23	80310059	37.97093451	-87.57300464	1001527588
23	80310059	37.97093451	-87.57300464	1001533203
23	80310059	37.97093451	-87.57300464	1001533203
23	80310059	37.97093451	-87.57300464	1001533203
23	80310059	37.97093451	-87.57300464	1001533203
23	80310059	37.97093451	-87.57300464	1001526855
23	80310059	37.97093451	-87.57300464	1001526855
23	80310059	37.97093451	-87.57300464	1001526855
23	80310059	37.97093451	-87.57300464	1001528809
23	80310059	37.97093451	-87.57300464	1001528809
23	80310059	37.97093451	-87.57300464	1001528809
23	80310059	37.97093451	-87.57300464	1001528809
25	80919922	37.97093069	-87.57300211	1001525879
25	80919922	37.97093069	-87.57300211	1001525879
25	80919922	37.97093069	-87.57300211	1001529053
25	80919922	37.97093069	-87.57300211	1001522949
25	80919922	37.97093069	-87.57300211	1001517822
25	80919922	37.97093069	-87.57300211	1001517822
25	80919922	37.97093069	-87.57300211	1001526123
25	80919922	37.97093069	-87.57300211	1001526123
25	80919922	37.97093069	-87.57300211	1001526123
25	80919922	37.97093069	-87.57300211	1001526123
25	80919922	37.97093069	-87.57300211	1001513184
25	80919922	37.97093069	-87.57300211	1001516113
25	80919922	37.97093069	-87.57300211	1001516113
25	80919922	37.97093069	-87.57300211	1001516113
25	80919922	37.97093069	-87.57300211	1001516113
25	80919922	37.97093069	-87.57300211	1001516113
25	80919922	37.97093069	-87.57300211	1001519775
25	80919922	37.97093069	-87.57300211	1001519775
25	80919922	37.97093069	-87.57300211	1001518311
25	80919922	37.97093069	-87.57300211	1001518311
25	80919922	37.97093069	-87.57300211	1001518311
25	80919922	37.97093069	-87.57300211	1001518311
25	80919922	37.97093069	-87.57300211	1001518311
19	82169434	37.97091528	-87.57303754	1001517822
19	82169434	37.97091528	-87.57303754	1001517822
19	82169434	37.97091528	-87.57303754	1001522461
19	82169434	37.97091528	-87.57303754	1001517578
19	82169434	37.97091528	-87.57303754	1001511475
19	82169434	37.97091528	-87.57303754	1001509033
19	82169434	37.97091528	-87.57303754	1001509033
19	82169434	37.97091528	-87.57303754	1001509033
19	82169434	37.97091528	-87.57303754	1001509033
19	82169434	37.97091528	-87.57303754	1001509033
19	82169434	37.97091528	-87.57303754	1001514893
19	82169434	37.97091528	-87.57303754	1001511963
19	82169434	37.97091528	-87.57303754	1001511963
19	82169434	37.97091528	-87.57303754	1001511963
19	82169434	37.97091528	-87.57303754	1001511963
19	82169434	37.97091528	-87.57303754	1001511963
19	82169434	37.97091528	-87.57303754	1001515869
19	82169434	37.97091528	-87.57303754	1001519531
19	82169434	37.97091528	-87.57303754	1001519531
19	82169434	37.97091528	-87.57303754	1001519531
19	82169434	37.97091528	-87.57303754	1001519531
19	82169434	37.97091528	-87.57303754	1001519531
19	82169434	37.97091528	-87.57303754	1001519531
17	82674805	37.97091887	-87.57305739	1001517578
17	82674805	37.97091887	-87.57305739	1001513916
17	82674805	37.97091887	-87.57305739	1001517578
17	82674805	37.97091887	-87.57305739	1001517578
17	82674805	37.97091887	-87.57305739	1001508301
17	82674805	37.97091887	-87.57305739	1001509521
17	82674805	37.97091887	-87.57305739	1001509521
17	82674805	37.97091887	-87.57305739	1001509521
17	82674805	37.97091887	-87.57305739	1001509521
17	82674805	37.97091887	-87.57305739	1001509521
17	82674805	37.97091887	-87.57305739	1001518799
17	82674805	37.97091887	-87.57305739	1001518799
17	82674805	37.97091887	-87.57305739	1001518799
17	82674805	37.97091887	-87.57305739	1001518799
17	82674805	37.97091887	-87.57305739	1001518799
17	82674805	37.97091887	-87.57305739	1001526611
17	82674805	37.97091887	-87.57305739	1001526611
17	82674805	37.97091887	-87.57305739	1001532471
17	82674805	37.97091887	-87.57305739	1001532471
17	82674805	37.97091887	-87.57305739	1001532471
17	82674805	37.97091887	-87.57305739	1001532471
17	82674805	37.97091887	-87.57305739	1001532471
17	82674805	37.97091887	-87.57305739	1001532471
16	83654480	37.97090974	-87.57311905	1001531006
16	83654480	37.97090974	-87.57311905	1001525146
16	83654480	37.97090974	-87.57311905	1001518311
16	83654480	37.97090974	-87.57311905	1001518311
16	83654480	37.97090974	-87.57311905	1001522949
16	83654480	37.97090974	-87.57311905	1001522949
16	83654480	37.97090974	-87.57311905	1001522949
16	83654480	37.97090974	-87.57311905	1001522949
16	83654480	37.97090974	-87.57311905	1001522949
16	83654480	37.97090974	-87.57311905	1001522949
16	83654480	37.97090974	-87.57311905	1001520508
16	83654480	37.97090974	-87.57311905	1001520508
16	83654480	37.97090974	-87.57311905	1001520508
16	83654480	37.97090974	-87.57311905	1001520508
16	83654480	37.97090974	-87.57311905	1001523926
16	83654480	37.97090974	-87.57311905	1001523926
16	83654480	37.97090974	-87.57311905	1001523926
16	83654480	37.97090974	-87.57311905	1001525146
16	83654480	37.97090974	-87.57311905	1001525146
16	83654480	37.97090974	-87.57311905	1001525146
16	83654480	37.97090974	-87.57311905	1001525146
16	83654480	37.97090974	-87.57311905	1001525146
16	83654480	37.97090974	-87.57311905	1001520752
17	82890076	37.97090125	-87.57314593	1001512695
17	82890076	37.97090125	-87.57314593	1001512695
17	82890076	37.97090125	-87.57314593	1001520264
17	82890076	37.97090125	-87.57314593	1001520264
17	82890076	37.97090125	-87.57314593	1001530029
17	82890076	37.97090125	-87.57314593	1001530029
17	82890076	37.97090125	-87.57314593	1001530029
17	82890076	37.97090125	-87.57314593	1001530029
17	82890076	37.97090125	-87.57314593	1001530029
17	82890076	37.97090125	-87.57314593	1001527832
17	82890076	37.97090125	-87.57314593	1001537109
17	82890076	37.97090125	-87.57314593	1001537109
17	82890076	37.97090125	-87.57314593	1001537109
17	82890076	37.97090125	-87.57314593	1001526855
17	82890076	37.97090125	-87.57314593	1001526855
17	82890076	37.97090125	-87.57314593	1001526855
17	82890076	37.97090125	-87.57314593	1001530762
17	82890076	37.97090125	-87.57314593	1001530762
17	82890076	37.97090125	-87.57314593	1001530762
17	82890076	37.97090125	-87.57314593	1001530762
17	82890076	37.97090125	-87.57314593	1001530762
17	82890076	37.97090125	-87.57314593	1001526123
17	82890076	37.97090125	-87.57314593	1001526123
17	83302002	37.97087913	-87.57314754	1001520508
17	83302002	37.97087913	-87.57314754	1001520508
17	83302002	37.97087913	-87.57314754	1001520996
17	83302002	37.97087913	-87.57314754	1001520996
17	83302002	37.97087913	-87.57314754	1001513184
17	83302002	37.97087913	-87.57314754	1001513184
17	83302002	37.97087913	-87.57314754	1001513184
17	83302002	37.97087913	-87.57314754	1001513184
17	83302002	37.97087913	-87.57314754	1001506348
17	83302002	37.97087913	-87.57314754	1001506348
17	83302002	37.97087913	-87.57314754	1001507813
17	83302002	37.97087913	-87.57314754	1001507813
17	83302002	37.97087913	-87.57314754	1001507813
17	83302002	37.97087913	-87.57314754	1001519043
17	83302002	37.97087913	-87.57314754	1001519043
17	83302002	37.97087913	-87.57314754	1001519043
17	83302002	37.97087913	-87.57314754	1001525879
17	83302002	37.97087913	-87.57314754	1001525879
17	83302002	37.97087913	-87.57314754	1001525879
17	83302002	37.97087913	-87.57314754	1001525879
17	83302002	37.97087913	-87.57314754	1001532959
17	83302002	37.97087913	-87.57314754	1001532959
17	82963196	37.97088332	-87.57317334	1001532959
17	82963196	37.97088332	-87.57317334	1001529785
17	82963196	37.97088332	-87.57317334	1001529785
17	82963196	37.97088332	-87.57317334	1001534180
17	82963196	37.97088332	-87.57317334	1001534180
17	82963196	37.97088332	-87.57317334	1001527832
17	82963196	37.97088332	-87.57317334	1001527832
17	82963196	37.97088332	-87.57317334	1001532227
17	82963196	37.97088332	-87.57317334	1001532227
17	82963196	37.97088332	-87.57317334	1001532227
17	82963196	37.97088332	-87.57317334	1001532227
17	82963196	37.97088332	-87.57317334	1001520264
17	82963196	37.97088332	-87.57317334	1001520264
17	82963196	37.97088332	-87.57317334	1001523926
17	82963196	37.97088332	-87.57317334	1001523926
17	82963196	37.97088332	-87.57317334	1001523926
17	82963196	37.97088332	-87.57317334	1001523926
17	82963196	37.97088332	-87.57317334	1001529053
17	82963196	37.97088332	-87.57317334	1001529053
17	82963196	37.97088332	-87.57317334	1001529053
17	82963196	37.97088332	-87.57317334	1001529053
17	82963196	37.97088332	-87.57317334	1001524414
17	82963196	37.97088332	-87.57317334	1001524414
16	84940674	37.97087487	-87.57318244	1001524414
16	84940674	37.97087487	-87.57318244	1001528076
16	84940674	37.97087487	-87.57318244	1001528076
16	84940674	37.97087487	-87.57318244	1001530273
16	84940674	37.97087487	-87.57318244	1001530273
16	84940674	37.97087487	-87.57318244	1001533936
16	84940674	37.97087487	-87.57318244	1001533936
16	84940674	37.97087487	-87.57318244	1001529541
16	84940674	37.97087487	-87.57318244	1001529541
16	84940674	37.97087487	-87.57318244	1001529541
16	84940674	37.97087487	-87.57318244	1001529541
16	84940674	37.97087487	-87.57318244	1001526611
16	84940674	37.97087487	-87.57318244	1001513184
16	84940674	37.97087487	-87.57318244	1001513184
16	84940674	37.97087487	-87.57318244	1001513184
16	84940674	37.97087487	-87.57318244	1001513184
16	84940674	37.97087487	-87.57318244	1001513184
16	84940674	37.97087487	-87.57318244	1001518066
16	84940674	37.97087487	-87.57318244	1001518066
16	84940674	37.97087487	-87.57318244	1001510742
16	84940674	37.97087487	-87.57318244	1001510742
16	84940674	37.97087487	-87.57318244	1001510742
17	86456909	37.97086694	-87.57318596	1001510742
17	86456909	37.97086694	-87.57318596	1001510742
17	86456909	37.97086694	-87.57318596	1001504639
17	86456909	37.97086694	-87.57318596	1001504639
17	86456909	37.97086694	-87.57318596	1001508545
17	86456909	37.97086694	-87.57318596	1001513916
17	86456909	37.97086694	-87.57318596	1001515137
17	86456909	37.97086694	-87.57318596	1001515137
17	86456909	37.97086694	-87.57318596	1001515381
17	86456909	37.97086694	-87.57318596	1001515381
17	86456909	37.97086694	-87.57318596	1001515381
17	86456909	37.97086694	-87.57318596	1001515381
17	86456909	37.97086694	-87.57318596	1001519775
17	86456909	37.97086694	-87.57318596	1001510010
17	86456909	37.97086694	-87.57318596	1001510010
17	86456909	37.97086694	-87.57318596	1001510010
17	86456909	37.97086694	-87.57318596	1001510010
17	86456909	37.97086694	-87.57318596	1001510010
17	86456909	37.97086694	-87.57318596	1001513672
17	86456909	37.97086694	-87.57318596	1001513672
17	86456909	37.97086694	-87.57318596	1001511475
17	86456909	37.97086694	-87.57318596	1001511475
17	86456909	37.97086694	-87.57318596	1001511475
18	86442078	37.97085885	-87.57319657	1001511475
18	86442078	37.97085885	-87.57319657	1001511475
18	86442078	37.97085885	-87.57319657	1001516846
18	86442078	37.97085885	-87.57319657	1001516846
18	86442078	37.97085885	-87.57319657	1001516846
18	86442078	37.97085885	-87.57319657	1001508789
18	86442078	37.97085885	-87.57319657	1001509033
18	86442078	37.97085885	-87.57319657	1001519775
18	86442078	37.97085885	-87.57319657	1001519775
18	86442078	37.97085885	-87.57319657	1001519775
18	86442078	37.97085885	-87.57319657	1001519775
18	86442078	37.97085885	-87.57319657	1001519775
18	86442078	37.97085885	-87.57319657	1001514404
18	86442078	37.97085885	-87.57319657	1001514404
18	86442078	37.97085885	-87.57319657	1001514404
18	86442078	37.97085885	-87.57319657	1001514404
18	86442078	37.97085885	-87.57319657	1001514404
18	86442078	37.97085885	-87.57319657	1001513672
18	86442078	37.97085885	-87.57319657	1001513672
18	86442078	37.97085885	-87.57319657	1001513672
15	84293518	37.9708614	-87.57321271	1001518066
15	84293518	37.9708614	-87.57321271	1001518066
15	84293518	37.9708614	-87.57321271	1001518066
15	84293518	37.9708614	-87.57321271	1001518066
15	84293518	37.9708614	-87.57321271	1001518066
15	84293518	37.9708614	-87.57321271	1001508301
15	84293518	37.9708614	-87.57321271	1001508301
15	84293518	37.9708614	-87.57321271	1001508301
15	84293518	37.9708614	-87.57321271	1001505127
15	84293518	37.9708614	-87.57321271	1001500732
15	84293518	37.9708614	-87.57321271	1001504883
15	84293518	37.9708614	-87.57321271	1001504883
15	84293518	37.9708614	-87.57321271	1001504883
15	84293518	37.9708614	-87.57321271	1001504883
15	84293518	37.9708614	-87.57321271	1001504883
15	84293518	37.9708614	-87.57321271	1001517822
15	84293518	37.9708614	-87.57321271	1001517822
15	84293518	37.9708614	-87.57321271	1001517822
15	84293518	37.9708614	-87.57321271	1001515137
15	84293518	37.9708614	-87.57321271	1001515137
15	84293518	37.9708614	-87.57321271	1001515137
15	84293518	37.9708614	-87.57321271	1001515137
15	84293518	37.9708614	-87.57321271	1001511963
